"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"65","ID:1197","New Hampshire","Strafford","No Detection","2025-02-17","14638","43.14023369914261","-70.92610718961697","June 22, 2025 - June 28, 2025"
"66","ID:1490","North Carolina","Rowan","No Detection","2024-09-10","32000","35.69256349062329","-80.5898480014026","June 22, 2025 - June 28, 2025"
"67","ID:115","California","Ventura, Los Angeles","No Detection","2024-09-10","75000","34.18525405278745","-118.66252174892335","June 22, 2025 - June 28, 2025"
"68","ID:149","California","San Francisco","No Detection","2024-12-10","9923","37.85704631181363","-122.5146762562939","June 22, 2025 - June 28, 2025"
"69","ID:1198","New Hampshire","Sullivan","No Detection","2024-09-08","6500","43.33043910084006","-72.17497474945756","June 22, 2025 - June 28, 2025"
"70","ID:5","Alabama","Jefferson","No Detection","2024-05-17","77000","33.60775484874904","-86.81277351143846","June 22, 2025 - June 28, 2025"
"71","ID:529","Indiana","St Joseph","No Detection","2024-05-16","130000","41.64679229828861","-86.32165953645121","June 22, 2025 - June 28, 2025"
"72","ID:543","Iowa","Dakota, Woodbury, Union","No Detection","2024-09-10","110000","42.51458460882386","-96.33921763687829","June 22, 2025 - June 28, 2025"
"73","ID:700","Maine","Cumberland","No Detection","2024-05-20","65000","43.665194474727016","-70.32846621863438","June 22, 2025 - June 28, 2025"
"74","ID:1017","Minnesota","Olmsted","No Detection","2024-05-17","120000","44.03530395536822","-92.45191835706076","June 22, 2025 - June 28, 2025"
"75","ID:1730","Oregon","Jackson","No Detection","2022-03-07","133708","42.38742347288933","-122.92010310312209","June 22, 2025 - June 28, 2025"
"76","ID:140","California","Sacramento","No Detection","2024-05-20","1480000","38.371418660029924","-121.42308815546639","June 22, 2025 - June 28, 2025"
"77","ID:178","California","Santa Cruz","No Detection","2024-09-09","94000","37.025672","-122.223799","June 22, 2025 - June 28, 2025"
"78","ID:2440","Maryland","Montgomery","No Detection","2025-02-13","5354","39.23528179189777","-77.16339993841213","June 22, 2025 - June 28, 2025"
"79","ID:358","Hawaii","Honolulu","No Detection","2024-09-09","101000","21.34717249704623","-157.7029006271585","June 22, 2025 - June 28, 2025"
"80","ID:1701","Oklahoma","Garfield","No Detection","2024-09-10","50350","36.453037813071404","-97.8158176037046","June 22, 2025 - June 28, 2025"
"81","ID:556","Kansas","Wyandotte","No Detection","2024-05-21","90000","39.10954657415276","-94.64918835597746","June 22, 2025 - June 28, 2025"
"82","ID:1736","Oregon","Lincoln","No Detection","2022-06-23","10400","44.60022577427321","-124.05866551840194","June 22, 2025 - June 28, 2025"
"83","ID:1832","South Dakota","Yankton","No Detection","2024-05-16","20000","42.853571289440254","-97.43248430785651","June 22, 2025 - June 28, 2025"
"84","ID:2087","West Virginia","Ohio","No Detection","2024-05-17","100000","40.12278263083178","-80.68682786890618","June 22, 2025 - June 28, 2025"
"85","ID:154","California","San Francisco","No Detection","2024-11-26","4416","37.609692607108","-122.49251272672508","June 22, 2025 - June 28, 2025"
"86","ID:172","California","Santa Barbara","No Detection","2024-11-21","77600","34.42773707272031","-119.68184192550467","June 22, 2025 - June 28, 2025"
"87","ID:193","California","Yolo","No Detection","2024-05-17","68000","38.55403330524606","-121.75671506135645","June 22, 2025 - June 28, 2025"
"88","ID:2444","California","San Joaquin","No Detection","2025-02-20","67000","38.11604505140661","-121.2161210166851","June 22, 2025 - June 28, 2025"
"89","ID:1751","Oregon","Wasco","No Detection","2024-07-11","15276","45.59990184874259","-121.19465479641465","June 22, 2025 - June 28, 2025"
"90","ID:554","Kansas","Shawnee","No Detection","2024-09-09","95000","39.10788334772351","-95.54498183189422","June 22, 2025 - June 28, 2025"
"91","ID:1847","Texas","Cooke","No Detection","2024-05-20","17300","33.628163196471704","-97.1196856716122","June 22, 2025 - June 28, 2025"
"92","ID:199","Colorado","Denver","No Detection","2024-07-11","709904","39.85035851265784","-105.01511233005397","June 22, 2025 - June 28, 2025"
"93","ID:1804","Rhode Island","Bristol","No Detection","2024-09-12","21100","41.580318","-71.3312","June 22, 2025 - June 28, 2025"
"94","ID:128","California","Monterey","No Detection","2024-09-10","16000","36.48911448356091","-121.9054380419865","June 22, 2025 - June 28, 2025"
"95","ID:1183","New Hampshire","Cumberland, Oxford, Belknap, Carroll","No Detection","2024-09-09","6500","43.99255216270959","-71.13618589683153","June 22, 2025 - June 28, 2025"
"96","ID:1211","New Jersey","Hunterdon","No Detection","2025-01-28","9440","40.63749821977525","-74.9098458255259","June 22, 2025 - June 28, 2025"
"97","ID:313","Florida","Orange","No Detection","2024-05-16","277823","28.535089072366908","-81.16188603552476","June 22, 2025 - June 28, 2025"
"98","ID:314","Florida","Orange","No Detection","2024-05-16","66690","28.490942678433715","-81.42980501109692","June 22, 2025 - June 28, 2025"
"99","ID:215","Colorado","Douglas","No Detection","2024-05-21","25000","39.438216077508216","-104.71174508694","June 22, 2025 - June 28, 2025"
"100","ID:1192","New Hampshire","Rockingham","No Detection","2025-02-25","20000","42.93486778874912","-70.81844363361365","June 22, 2025 - June 28, 2025"
"101","ID:1792","Pennsylvania","Montgomery","No Detection","2024-09-10","13000","40.128258991758166","-75.16473868633474","June 22, 2025 - June 28, 2025"
"102","ID:162","California","San Luis Obispo","No Detection","2024-09-10","14465","35.31286271733179","-120.83381435864605","June 22, 2025 - June 28, 2025"
"103","ID:714","Maine","Piscataquis","No Detection","2024-09-10","1000","45.2838966078732","-69.36347781192964","June 22, 2025 - June 28, 2025"
